order_item_id,order_id,product_id,quantity,price_per_unit,total_price
7553,7553,248,2,315.52,631.04
7554,7554,501,4,201.11,804.44
7555,7555,645,2,41.1,82.2
7556,7556,502,4,110.8,443.2
7557,7557,364,3,284.23,852.69
7558,7558,264,4,43.94,175.76
7559,7559,408,1,36.14,36.14
7560,7560,449,2,75.51,151.02
7561,7561,455,3,32.03,96.09
7562,7562,488,2,10.6,21.2
7563,7563,346,3,32.77,98.31
7564,7564,318,5,28.87,144.35
7565,7565,110,3,78.51,235.53
7566,7566,480,1,64.05,64.05
7567,7567,185,4,89.58,358.32
7568,7568,417,4,317.58,1270.32
7569,7569,109,3,33.41,100.23
7570,7570,700,2,19.11,38.22
7571,7571,595,2,288.85,577.7
7572,7572,591,2,137.01,274.02
7573,7573,622,3,125.5,376.5
7574,7574,184,4,54.58,218.32
7575,7575,53,2,135.86,271.72
7576,7576,71,3,87.79,263.37
7577,7577,61,1,32.61,32.61
7578,7578,213,3,111.79,335.37
7579,7579,228,2,96.31,192.62
7580,7580,584,1,47.29,47.29
7581,7581,448,2,29.49,58.98
7582,7582,484,5,39.13,195.65
7583,7583,553,5,63.73,318.65
7584,7584,660,3,266.58,799.74
7585,7585,517,2,31.96,63.92
7586,7586,295,4,204.43,817.72
7587,7587,485,2,141.35,282.7
7588,7588,221,5,65.41,327.05
7589,7589,72,2,144.9,289.8
7590,7590,618,5,14.95,74.75
7591,7591,45,2,23.01,46.02
7592,7592,461,1,64.47,64.47
7593,7593,615,1,215.29,215.29
7594,7594,152,4,22.51,90.04
7595,7595,355,5,90.74,453.7
7596,7596,249,5,177.22,886.1
7597,7597,372,3,88.42,265.26
7598,7598,474,1,185.1,185.1
7599,7599,295,2,204.43,408.86
7600,7600,87,1,95.66,95.66
7601,7601,432,2,202.45,404.9
7602,7602,182,1,53.3,53.3
7603,7603,401,3,131.74,395.22
7604,7604,613,1,32.21,32.21
7605,7605,47,1,67.56,67.56
7606,7606,283,3,95.88,287.64
7607,7607,195,4,77.27,309.08
7608,7608,258,2,90.67,181.34
7609,7609,402,3,59.16,177.48
7610,7610,298,3,303.84,911.52
7611,7611,216,2,37.71,75.42
7612,7612,577,4,97.41,389.64
7613,7613,603,1,75.0,75.0
7614,7614,259,2,41.77,83.54
7615,7615,161,1,530.96,530.96
7616,7616,647,1,25.9,25.9
7617,7617,475,2,289.84,579.68
7618,7618,170,4,80.52,322.08
7619,7619,408,5,36.14,180.7
7620,7620,245,3,24.12,72.36
7621,7621,161,4,530.96,2123.84
7622,7622,521,1,27.6,27.6
7623,7623,643,5,30.68,153.4
7624,7624,457,5,546.74,2733.7
7625,7625,328,4,86.6,346.4
7626,7626,109,1,33.41,33.41
7627,7627,617,2,23.62,47.24
7628,7628,193,5,448.07,2240.35
7629,7629,382,2,75.48,150.96
7630,7630,41,1,72.69,72.69
7631,7631,45,5,23.01,115.05
7632,7632,45,1,23.01,23.01
7633,7633,682,4,244.71,978.84
7634,7634,217,2,20.5,41.0
7635,7635,351,5,190.0,950.0
7636,7636,435,4,78.57,314.28
7637,7637,457,3,546.74,1640.22
7638,7638,291,4,125.01,500.04
7639,7639,379,5,278.62,1393.1
7640,7640,424,1,228.89,228.89
7641,7641,491,2,67.44,134.88
7642,7642,567,3,85.81,257.43
7643,7643,474,1,185.1,185.1
7644,7644,248,3,315.52,946.56
7645,7645,281,4,275.96,1103.84
7646,7646,654,2,56.96,113.92
7647,7647,226,2,82.94,165.88
7648,7648,294,4,85.05,340.2
7649,7649,363,4,209.33,837.32
7650,7650,542,3,205.95,617.85
7651,7651,67,3,246.6,739.8
7652,7652,304,4,71.05,284.2
7653,7653,206,3,296.02,888.06
7654,7654,124,4,77.56,310.24
7655,7655,321,4,33.73,134.92
7656,7656,209,3,68.09,204.27
7657,7657,70,5,91.88,459.4
7658,7658,376,1,83.21,83.21
7659,7659,512,4,253.4,1013.6
7660,7660,583,4,158.91,635.64
7661,7661,368,5,270.03,1350.15
7662,7662,370,5,16.57,82.85
7663,7663,419,3,143.16,429.48
7664,7664,422,1,52.12,52.12
7665,7665,43,2,80.48,160.96
7666,7666,225,4,381.38,1525.52
7667,7667,323,2,51.24,102.48
7668,7668,187,5,22.48,112.4
7669,7669,405,3,232.07,696.21
7670,7670,529,3,287.31,861.93
7671,7671,653,2,100.46,200.92
7672,7672,91,1,137.94,137.94
7673,7673,578,2,29.22,58.44
7674,7674,189,2,311.24,622.48
7675,7675,334,1,54.66,54.66
7676,7676,272,3,26.29,78.87
7677,7677,362,4,83.89,335.56
7678,7678,602,3,32.3,96.9
7679,7679,203,4,284.52,1138.08
7680,7680,657,2,188.25,376.5
7681,7681,236,4,153.67,614.68
7682,7682,407,4,197.04,788.16
7683,7683,47,3,67.56,202.68
7684,7684,72,3,144.9,434.7
7685,7685,148,4,38.05,152.2
7686,7686,315,2,157.83,315.66
7687,7687,59,2,464.67,929.34
7688,7688,634,4,93.45,373.8
7689,7689,48,5,57.05,285.25
7690,7690,80,2,225.07,450.14
7691,7691,499,2,23.72,47.44
7692,7692,184,5,54.58,272.9
7693,7693,573,2,50.08,100.16
7694,7694,125,1,248.21,248.21
7695,7695,635,2,74.17,148.34
7696,7696,371,2,51.8,103.6
7697,7697,319,2,70.56,141.12
7698,7698,621,2,130.4,260.8
7699,7699,171,5,324.61,1623.05
7700,7700,654,3,56.96,170.88
7701,7701,34,1,138.71,138.71
7702,7702,690,3,150.59,451.77
7703,7703,582,4,201.41,805.64
7704,7704,137,5,241.39,1206.95
7705,7705,267,1,268.11,268.11
7706,7706,472,4,276.9,1107.6
7707,7707,694,5,80.99,404.95
7708,7708,337,2,158.77,317.54
7709,7709,618,1,14.95,14.95
7710,7710,559,4,75.05,300.2
7711,7711,552,2,162.27,324.54
7712,7712,676,3,25.8,77.4
7713,7713,511,4,51.07,204.28
7714,7714,469,5,35.05,175.25
7715,7715,25,1,86.29,86.29
7716,7716,449,5,75.51,377.55
7717,7717,160,3,78.76,236.28
7718,7718,311,4,31.22,124.88
7719,7719,442,4,45.64,182.56
7720,7720,387,5,205.74,1028.7
7721,7721,317,5,19.77,98.85
7722,7722,228,4,96.31,385.24
7723,7723,5,5,52.95,264.75
7724,7724,649,3,61.33,183.99
7725,7725,216,5,37.71,188.55
7726,7726,419,5,143.16,715.8
7727,7727,163,3,253.93,761.79
7728,7728,17,5,97.47,487.35
7729,7729,335,3,78.17,234.51
7730,7730,594,2,20.65,41.3
7731,7731,343,4,309.84,1239.36
7732,7732,170,5,80.52,402.6
7733,7733,489,2,411.1,822.2
7734,7734,387,4,205.74,822.96
7735,7735,580,2,424.9,849.8
7736,7736,216,2,37.71,75.42
7737,7737,336,4,43.5,174.0
7738,7738,163,4,253.93,1015.72
7739,7739,251,3,163.08,489.24
7740,7740,423,5,415.56,2077.8
7741,7741,621,2,130.4,260.8
7742,7742,485,1,141.35,141.35
7743,7743,699,3,94.82,284.46
7744,7744,479,2,27.66,55.32
7745,7745,198,2,24.22,48.44
7746,7746,260,3,47.28,141.84
7747,7747,441,4,60.68,242.72
7748,7748,408,1,36.14,36.14
7749,7749,48,3,57.05,171.15
7750,7750,103,3,281.03,843.09
7751,7751,614,4,537.16,2148.64
7752,7752,90,5,23.28,116.4
7753,7753,50,4,115.37,461.48
7754,7754,526,4,315.33,1261.32
7755,7755,173,5,70.08,350.4
7756,7756,563,4,75.16,300.64
7757,7757,533,5,52.06,260.3
7758,7758,483,5,33.4,167.0
7759,7759,174,3,280.72,842.16
7760,7760,257,5,118.49,592.45
7761,7761,261,1,54.39,54.39
7762,7762,252,5,74.0,370.0
7763,7763,369,1,96.12,96.12
7764,7764,533,4,52.06,208.24
7765,7765,637,3,223.21,669.63
7766,7766,428,1,167.76,167.76
7767,7767,236,3,153.67,461.01
7768,7768,280,1,189.68,189.68
7769,7769,575,5,98.84,494.2
7770,7770,234,2,63.43,126.86
7771,7771,104,5,81.99,409.95
7772,7772,254,5,26.83,134.15
7773,7773,29,1,502.71,502.71
7774,7774,405,5,232.07,1160.35
7775,7775,196,3,54.79,164.37
7776,7776,481,4,314.95,1259.8
7777,7777,600,1,87.4,87.4
7778,7778,139,2,204.04,408.08
7779,7779,506,4,97.51,390.04
7780,7780,617,2,23.62,47.24
7781,7781,647,5,25.9,129.5
7782,7782,565,1,89.25,89.25
7783,7783,94,2,96.0,192.0
7784,7784,164,1,34.52,34.52
7785,7785,79,4,224.02,896.08
7786,7786,221,1,65.41,65.41
7787,7787,514,3,18.07,54.21
7788,7788,185,1,89.58,89.58
7789,7789,7,2,452.52,905.04
7790,7790,247,5,46.37,231.85
7791,7791,102,3,50.43,151.29
7792,7792,156,2,253.19,506.38
7793,7793,75,2,206.86,413.72
7794,7794,249,4,177.22,708.88
7795,7795,653,2,100.46,200.92
7796,7796,696,1,209.36,209.36
7797,7797,299,1,208.72,208.72
7798,7798,608,5,141.05,705.25
7799,7799,182,1,53.3,53.3
7800,7800,172,4,12.6,50.4
7801,7801,47,2,67.56,135.12
7802,7802,251,1,163.08,163.08
7803,7803,563,5,75.16,375.8
7804,7804,437,4,80.88,323.52
7805,7805,192,1,133.18,133.18
7806,7806,116,2,207.17,414.34
7807,7807,638,3,429.46,1288.38
7808,7808,619,1,33.42,33.42
7809,7809,251,1,163.08,163.08
7810,7810,680,4,258.55,1034.2
7811,7811,498,3,36.91,110.73
7812,7812,409,5,279.48,1397.4
7813,7813,15,1,229.09,229.09
7814,7814,6,1,214.85,214.85
7815,7815,672,5,66.06,330.3
7816,7816,655,1,21.17,21.17
7817,7817,475,4,289.84,1159.36
7818,7818,351,2,190.0,380.0
7819,7819,179,3,242.82,728.46
7820,7820,317,5,19.77,98.85
7821,7821,245,3,24.12,72.36
7822,7822,224,5,137.5,687.5
7823,7823,493,1,96.34,96.34
7824,7824,382,1,75.48,75.48
7825,7825,321,3,33.73,101.19
7826,7826,505,3,469.34,1408.02
7827,7827,446,5,114.29,571.45
7828,7828,119,1,100.95,100.95
7829,7829,477,1,87.77,87.77
7830,7830,566,4,65.82,263.28
7831,7831,12,2,64.35,128.7
7832,7832,495,2,139.43,278.86
7833,7833,546,2,169.32,338.64
7834,7834,34,3,138.71,416.13
7835,7835,55,1,43.95,43.95
7836,7836,639,2,85.4,170.8
7837,7837,673,5,25.85,129.25
7838,7838,10,5,39.66,198.3
7839,7839,207,3,198.87,596.61
7840,7840,643,5,30.68,153.4
7841,7841,657,1,188.25,188.25
7842,7842,184,2,54.58,109.16
7843,7843,172,1,12.6,12.6
7844,7844,390,1,46.85,46.85
7845,7845,26,3,272.9,818.7
7846,7846,615,2,215.29,430.58
7847,7847,183,3,77.02,231.06
7848,7848,78,5,146.45,732.25
7849,7849,240,2,99.57,199.14
7850,7850,700,3,19.11,57.33
7851,7851,192,4,133.18,532.72
7852,7852,394,2,158.14,316.28
7853,7853,370,2,16.57,33.14
7854,7854,672,1,66.06,66.06
7855,7855,168,1,316.06,316.06
7856,7856,226,1,82.94,82.94
7857,7857,102,4,50.43,201.72
7858,7858,479,5,27.66,138.3
7859,7859,355,3,90.74,272.22
7860,7860,170,5,80.52,402.6
7861,7861,221,2,65.41,130.82
7862,7862,396,4,92.46,369.84
7863,7863,696,1,209.36,209.36
7864,7864,104,1,81.99,81.99
7865,7865,411,4,28.74,114.96
7866,7866,518,1,41.84,41.84
7867,7867,116,4,207.17,828.68
7868,7868,480,5,64.05,320.25
7869,7869,422,2,52.12,104.24
7870,7870,613,1,32.21,32.21
7871,7871,184,3,54.58,163.74
7872,7872,99,3,32.07,96.21
7873,7873,194,5,98.26,491.3
7874,7874,407,3,197.04,591.12
7875,7875,174,4,280.72,1122.88
7876,7876,454,2,83.65,167.3
7877,7877,17,2,97.47,194.94
7878,7878,176,1,51.11,51.11
7879,7879,630,5,253.02,1265.1
7880,7880,307,1,287.24,287.24
7881,7881,495,3,139.43,418.29
7882,7882,214,1,132.88,132.88
7883,7883,290,1,328.98,328.98
7884,7884,370,2,16.57,33.14
7885,7885,80,5,225.07,1125.35
7886,7886,535,3,202.31,606.93
7887,7887,77,1,393.43,393.43
7888,7888,681,3,343.01,1029.03
7889,7889,29,4,502.71,2010.84
7890,7890,331,3,22.93,68.79
7891,7891,3,5,131.58,657.9
7892,7892,266,5,98.34,491.7
7893,7893,328,2,86.6,173.2
7894,7894,561,3,147.56,442.68
7895,7895,423,4,415.56,1662.24
7896,7896,458,1,185.92,185.92
7897,7897,239,4,42.5,170.0
7898,7898,517,3,31.96,95.88
7899,7899,447,4,71.45,285.8
7900,7900,625,4,32.58,130.32
7901,7901,51,1,360.58,360.58
7902,7902,573,2,50.08,100.16
7903,7903,25,4,86.29,345.16
7904,7904,403,3,160.73,482.19
7905,7905,676,3,25.8,77.4
7906,7906,42,3,35.19,105.57
7907,7907,523,2,154.18,308.36
7908,7908,330,3,307.69,923.07
7909,7909,8,1,488.18,488.18
7910,7910,510,2,240.0,480.0
7911,7911,453,2,357.46,714.92
7912,7912,466,5,39.43,197.15
7913,7913,454,2,83.65,167.3
7914,7914,141,5,104.06,520.3
7915,7915,192,5,133.18,665.9
7916,7916,27,1,48.81,48.81
7917,7917,561,2,147.56,295.12
7918,7918,134,1,45.62,45.62
7919,7919,370,1,16.57,16.57
7920,7920,93,2,450.71,901.42
7921,7921,65,2,317.15,634.3
7922,7922,262,1,172.27,172.27
7923,7923,438,2,62.93,125.86
7924,7924,393,5,318.97,1594.85
7925,7925,32,1,18.49,18.49
7926,7926,633,5,190.93,954.65
7927,7927,41,3,72.69,218.07
7928,7928,31,2,66.1,132.2
7929,7929,311,1,31.22,31.22
7930,7930,411,3,28.74,86.22
7931,7931,66,1,103.14,103.14
7932,7932,691,4,40.67,162.68
7933,7933,654,3,56.96,170.88
7934,7934,487,1,216.32,216.32
7935,7935,91,4,137.94,551.76
7936,7936,51,4,360.58,1442.32
7937,7937,279,5,156.93,784.65
7938,7938,361,4,49.6,198.4
7939,7939,581,4,123.19,492.76
7940,7940,523,5,154.18,770.9
7941,7941,416,2,218.77,437.54
7942,7942,646,1,50.75,50.75
7943,7943,168,3,316.06,948.18
7944,7944,58,4,63.85,255.4
7945,7945,677,5,159.4,797.0
7946,7946,26,3,272.9,818.7
7947,7947,650,3,463.19,1389.57
7948,7948,557,1,134.89,134.89
7949,7949,253,5,34.43,172.15
7950,7950,674,5,37.62,188.1
7951,7951,124,5,77.56,387.8
7952,7952,64,1,391.03,391.03
7953,7953,103,3,281.03,843.09
7954,7954,344,4,52.2,208.8
7955,7955,512,4,253.4,1013.6
7956,7956,476,4,276.87,1107.48
7957,7957,427,1,288.73,288.73
7958,7958,599,3,66.53,199.59
7959,7959,133,3,81.36,244.08
7960,7960,579,4,152.04,608.16
7961,7961,30,1,189.24,189.24
7962,7962,496,1,73.26,73.26
7963,7963,582,2,201.41,402.82
7964,7964,97,4,160.84,643.36
7965,7965,433,3,90.74,272.22
7966,7966,340,1,231.66,231.66
7967,7967,495,4,139.43,557.72
7968,7968,42,2,35.19,70.38
7969,7969,157,2,89.9,179.8
7970,7970,569,1,266.2,266.2
7971,7971,258,3,90.67,272.01
7972,7972,236,3,153.67,461.01
7973,7973,463,5,33.39,166.95
7974,7974,167,4,36.01,144.04
7975,7975,472,2,276.9,553.8
7976,7976,331,2,22.93,45.86
7977,7977,153,1,36.21,36.21
7978,7978,633,3,190.93,572.79
7979,7979,652,5,39.69,198.45
7980,7980,660,2,266.58,533.16
7981,7981,545,3,259.28,777.84
7982,7982,537,5,290.74,1453.7
7983,7983,569,4,266.2,1064.8
7984,7984,242,3,265.03,795.09
7985,7985,515,4,89.1,356.4
7986,7986,179,4,242.82,971.28
7987,7987,176,5,51.11,255.55
7988,7988,623,2,76.99,153.98
7989,7989,221,3,65.41,196.23
7990,7990,484,1,39.13,39.13
7991,7991,168,3,316.06,948.18
7992,7992,31,5,66.1,330.5
7993,7993,249,5,177.22,886.1
7994,7994,516,4,75.24,300.96
7995,7995,682,4,244.71,978.84
7996,7996,201,5,44.32,221.6
7997,7997,542,3,205.95,617.85
7998,7998,394,3,158.14,474.42
7999,7999,547,3,312.54,937.62
8000,8000,273,2,119.93,239.86
8001,8001,694,4,80.99,323.96
8002,8002,255,5,31.35,156.75
8003,8003,571,2,83.91,167.82
8004,8004,327,4,294.82,1179.28
8005,8005,694,3,80.99,242.97
8006,8006,135,2,40.94,81.88
8007,8007,618,1,14.95,14.95
8008,8008,567,5,85.81,429.05
8009,8009,427,4,288.73,1154.92
8010,8010,415,2,62.74,125.48
8011,8011,160,4,78.76,315.04
8012,8012,255,3,31.35,94.05
8013,8013,232,2,33.94,67.88
8014,8014,320,1,145.89,145.89
8015,8015,400,2,56.68,113.36
8016,8016,58,1,63.85,63.85
8017,8017,421,4,321.73,1286.92
8018,8018,200,2,84.77,169.54
8019,8019,277,1,281.98,281.98
8020,8020,120,3,244.98,734.94
8021,8021,137,1,241.39,241.39
8022,8022,384,4,47.06,188.24
8023,8023,201,3,44.32,132.96
8024,8024,352,2,263.11,526.22
8025,8025,426,2,39.51,79.02
8026,8026,411,2,28.74,57.48
8027,8027,541,5,47.44,237.2
8028,8028,430,2,46.77,93.54
8029,8029,223,2,113.09,226.18
8030,8030,374,4,41.75,167.0
8031,8031,33,3,165.11,495.33
8032,8032,283,3,95.88,287.64
8033,8033,373,3,56.35,169.05
8034,8034,121,3,264.19,792.57
8035,8035,209,3,68.09,204.27
8036,8036,298,2,303.84,607.68
8037,8037,87,1,95.66,95.66
8038,8038,108,4,203.54,814.16
8039,8039,348,3,299.02,897.06
8040,8040,590,3,91.21,273.63
8041,8041,301,5,224.72,1123.6
8042,8042,341,4,68.55,274.2
8043,8043,657,3,188.25,564.75
8044,8044,171,1,324.61,324.61
8045,8045,647,5,25.9,129.5
8046,8046,545,3,259.28,777.84
8047,8047,184,3,54.58,163.74
8048,8048,388,2,118.52,237.04
8049,8049,518,1,41.84,41.84
8050,8050,376,1,83.21,83.21
8051,8051,166,5,123.94,619.7
8052,8052,114,1,169.27,169.27
8053,8053,418,3,491.12,1473.36
8054,8054,503,5,46.54,232.7
8055,8055,178,3,219.94,659.82
8056,8056,677,4,159.4,637.6
8057,8057,296,2,117.66,235.32
8058,8058,601,5,344.79,1723.95
8059,8059,514,4,18.07,72.28
8060,8060,178,3,219.94,659.82
8061,8061,452,2,81.54,163.08
8062,8062,331,2,22.93,45.86
8063,8063,668,5,51.07,255.35
8064,8064,634,5,93.45,467.25
8065,8065,508,3,71.17,213.51
8066,8066,661,5,71.49,357.45
8067,8067,122,3,87.97,263.91
8068,8068,246,1,83.06,83.06
8069,8069,63,4,30.2,120.8
8070,8070,324,1,98.49,98.49
8071,8071,268,3,264.64,793.92
8072,8072,667,1,177.02,177.02
8073,8073,542,2,205.95,411.9
8074,8074,285,4,96.2,384.8
8075,8075,583,2,158.91,317.82
8076,8076,241,1,48.72,48.72
8077,8077,348,4,299.02,1196.08
8078,8078,572,2,69.29,138.58
8079,8079,267,3,268.11,804.33
8080,8080,202,1,318.38,318.38
8081,8081,27,5,48.81,244.05
8082,8082,94,2,96.0,192.0
8083,8083,258,4,90.67,362.68
8084,8084,308,2,192.53,385.06
8085,8085,490,5,268.95,1344.75
8086,8086,656,4,97.37,389.48
8087,8087,173,3,70.08,210.24
8088,8088,211,1,313.87,313.87
8089,8089,651,1,124.16,124.16
8090,8090,276,4,30.29,121.16
8091,8091,14,4,347.94,1391.76
8092,8092,431,5,230.82,1154.1
8093,8093,399,1,165.49,165.49
8094,8094,28,4,15.72,62.88
8095,8095,610,4,83.77,335.08
8096,8096,249,4,177.22,708.88
8097,8097,317,5,19.77,98.85
8098,8098,105,2,49.23,98.46
8099,8099,66,5,103.14,515.7
8100,8100,503,5,46.54,232.7
8101,8101,644,1,81.14,81.14
8102,8102,396,3,92.46,277.38
8103,8103,10,4,39.66,158.64
8104,8104,80,3,225.07,675.21
8105,8105,449,1,75.51,75.51
8106,8106,359,5,81.42,407.1
8107,8107,10,1,39.66,39.66
8108,8108,111,2,52.33,104.66
8109,8109,327,1,294.82,294.82
8110,8110,143,2,192.17,384.34
8111,8111,84,4,55.34,221.36
8112,8112,46,1,52.3,52.3
8113,8113,261,1,54.39,54.39
8114,8114,192,4,133.18,532.72
8115,8115,170,5,80.52,402.6
8116,8116,636,5,30.06,150.3
8117,8117,426,5,39.51,197.55
8118,8118,233,2,60.69,121.38
8119,8119,116,2,207.17,414.34
8120,8120,62,5,39.73,198.65
8121,8121,401,1,131.74,131.74
8122,8122,271,5,278.35,1391.75
8123,8123,562,3,52.73,158.19
8124,8124,145,3,295.87,887.61
8125,8125,38,4,94.11,376.44
8126,8126,634,4,93.45,373.8
8127,8127,390,5,46.85,234.25
8128,8128,620,4,526.51,2106.04
8129,8129,518,3,41.84,125.52
8130,8130,168,1,316.06,316.06
8131,8131,64,1,391.03,391.03
8132,8132,293,1,73.8,73.8
8133,8133,285,3,96.2,288.6
8134,8134,140,3,51.09,153.27
8135,8135,402,1,59.16,59.16
8136,8136,658,4,148.88,595.52
8137,8137,229,4,42.73,170.92
8138,8138,174,2,280.72,561.44
8139,8139,547,4,312.54,1250.16
8140,8140,70,3,91.88,275.64
8141,8141,593,3,88.97,266.91
8142,8142,174,5,280.72,1403.6
8143,8143,330,5,307.69,1538.45
8144,8144,615,3,215.29,645.87
8145,8145,468,3,102.48,307.44
8146,8146,676,4,25.8,103.2
8147,8147,448,2,29.49,58.98
8148,8148,502,5,110.8,554.0
8149,8149,516,2,75.24,150.48
8150,8150,608,2,141.05,282.1
8151,8151,30,3,189.24,567.72
8152,8152,322,4,96.27,385.08
8153,8153,490,5,268.95,1344.75
8154,8154,481,5,314.95,1574.75
8155,8155,657,5,188.25,941.25
8156,8156,214,4,132.88,531.52
8157,8157,455,4,32.03,128.12
8158,8158,17,4,97.47,389.88
8159,8159,320,1,145.89,145.89
8160,8160,42,3,35.19,105.57
8161,8161,601,2,344.79,689.58
8162,8162,620,3,526.51,1579.53
8163,8163,689,5,129.04,645.2
8164,8164,106,3,277.15,831.45
8165,8165,5,3,52.95,158.85
8166,8166,236,5,153.67,768.35
8167,8167,58,2,63.85,127.7
8168,8168,350,4,96.05,384.2
8169,8169,27,2,48.81,97.62
8170,8170,544,3,48.14,144.42
8171,8171,565,4,89.25,357.0
8172,8172,634,4,93.45,373.8
8173,8173,436,1,55.74,55.74
8174,8174,633,4,190.93,763.72
8175,8175,217,3,20.5,61.5
8176,8176,315,4,157.83,631.32
8177,8177,403,1,160.73,160.73
8178,8178,498,3,36.91,110.73
8179,8179,84,2,55.34,110.68
8180,8180,90,1,23.28,23.28
8181,8181,91,5,137.94,689.7
8182,8182,298,2,303.84,607.68
8183,8183,399,2,165.49,330.98
8184,8184,680,2,258.55,517.1
8185,8185,389,3,23.4,70.2
8186,8186,672,3,66.06,198.18
8187,8187,107,5,92.55,462.75
8188,8188,24,2,102.24,204.48
8189,8189,285,3,96.2,288.6
8190,8190,597,3,79.16,237.48
8191,8191,63,5,30.2,151.0
8192,8192,358,5,41.01,205.05
8193,8193,649,2,61.33,122.66
8194,8194,330,4,307.69,1230.76
8195,8195,383,2,40.35,80.7
8196,8196,345,2,49.36,98.72
8197,8197,284,2,375.92,751.84
8198,8198,482,4,75.95,303.8
8199,8199,605,3,79.62,238.86
8200,8200,39,4,63.14,252.56
8201,8201,428,3,167.76,503.28
8202,8202,331,4,22.93,91.72
8203,8203,229,4,42.73,170.92
8204,8204,259,5,41.77,208.85
8205,8205,362,2,83.89,167.78
8206,8206,339,1,107.37,107.37
8207,8207,175,2,65.89,131.78
8208,8208,339,5,107.37,536.85
8209,8209,298,4,303.84,1215.36
8210,8210,469,5,35.05,175.25
8211,8211,656,1,97.37,97.37
8212,8212,85,4,72.71,290.84
8213,8213,333,2,494.74,989.48
8214,8214,162,4,99.97,399.88
8215,8215,604,2,85.47,170.94
8216,8216,637,3,223.21,669.63
8217,8217,577,4,97.41,389.64
8218,8218,336,2,43.5,87.0
8219,8219,215,5,166.44,832.2
8220,8220,407,4,197.04,788.16
8221,8221,261,5,54.39,271.95
8222,8222,578,5,29.22,146.1
8223,8223,55,2,43.95,87.9
8224,8224,62,2,39.73,79.46
8225,8225,681,5,343.01,1715.05
8226,8226,348,3,299.02,897.06
8227,8227,39,4,63.14,252.56
8228,8228,1,1,208.54,208.54
8229,8229,574,3,98.32,294.96
8230,8230,92,3,64.59,193.77
8231,8231,585,1,65.29,65.29
8232,8232,132,3,70.52,211.56
8233,8233,147,4,60.54,242.16
8234,8234,578,3,29.22,87.66
8235,8235,482,3,75.95,227.85
8236,8236,227,5,21.86,109.3
8237,8237,349,1,22.22,22.22
8238,8238,207,5,198.87,994.35
8239,8239,494,4,83.4,333.6
8240,8240,254,3,26.83,80.49
8241,8241,165,5,156.9,784.5
8242,8242,292,4,111.77,447.08
8243,8243,73,3,29.23,87.69
8244,8244,134,4,45.62,182.48
8245,8245,172,1,12.6,12.6
8246,8246,278,1,71.44,71.44
8247,8247,524,3,111.12,333.36
8248,8248,145,1,295.87,295.87
8249,8249,408,2,36.14,72.28
8250,8250,210,3,111.74,335.22
8251,8251,418,1,491.12,491.12
8252,8252,71,5,87.79,438.95
8253,8253,614,4,537.16,2148.64
8254,8254,539,4,37.68,150.72
8255,8255,194,4,98.26,393.04
8256,8256,148,5,38.05,190.25
8257,8257,184,4,54.58,218.32
8258,8258,358,5,41.01,205.05
8259,8259,194,2,98.26,196.52
8260,8260,520,1,522.11,522.11
8261,8261,294,1,85.05,85.05
8262,8262,628,1,70.29,70.29
8263,8263,493,1,96.34,96.34
8264,8264,394,1,158.14,158.14
8265,8265,252,2,74.0,148.0
8266,8266,694,2,80.99,161.98
8267,8267,63,5,30.2,151.0
8268,8268,383,3,40.35,121.05
8269,8269,289,1,243.09,243.09
8270,8270,542,3,205.95,617.85
8271,8271,256,4,157.57,630.28
8272,8272,669,4,33.79,135.16
8273,8273,56,2,103.97,207.94
8274,8274,694,1,80.99,80.99
8275,8275,646,5,50.75,253.75
8276,8276,204,1,466.42,466.42
8277,8277,228,4,96.31,385.24
8278,8278,567,5,85.81,429.05
8279,8279,50,2,115.37,230.74
8280,8280,69,1,149.79,149.79
8281,8281,595,2,288.85,577.7
8282,8282,426,4,39.51,158.04
8283,8283,424,4,228.89,915.56
8284,8284,469,4,35.05,140.2
8285,8285,466,2,39.43,78.86
8286,8286,427,3,288.73,866.19
8287,8287,468,4,102.48,409.92
8288,8288,319,3,70.56,211.68
8289,8289,357,3,97.79,293.37
8290,8290,339,5,107.37,536.85
8291,8291,60,2,73.47,146.94
8292,8292,257,5,118.49,592.45
8293,8293,114,5,169.27,846.35
8294,8294,339,3,107.37,322.11
8295,8295,207,3,198.87,596.61
8296,8296,114,1,169.27,169.27
8297,8297,52,2,156.58,313.16
8298,8298,391,5,46.91,234.55
8299,8299,210,5,111.74,558.7
8300,8300,323,3,51.24,153.72
8301,8301,211,2,313.87,627.74
8302,8302,51,5,360.58,1802.9
8303,8303,634,2,93.45,186.9
8304,8304,197,2,60.96,121.92
8305,8305,194,1,98.26,98.26
8306,8306,211,3,313.87,941.61
8307,8307,696,1,209.36,209.36
8308,8308,319,5,70.56,352.8
8309,8309,323,3,51.24,153.72
8310,8310,30,4,189.24,756.96
8311,8311,24,2,102.24,204.48
8312,8312,386,3,447.45,1342.35
8313,8313,18,4,87.33,349.32
8314,8314,142,4,71.03,284.12
8315,8315,15,4,229.09,916.36
8316,8316,451,3,84.1,252.3
8317,8317,109,3,33.41,100.23
8318,8318,648,1,46.59,46.59
8319,8319,305,3,80.03,240.09
8320,8320,520,4,522.11,2088.44
8321,8321,448,2,29.49,58.98
8322,8322,110,4,78.51,314.04
8323,8323,293,5,73.8,369.0
8324,8324,251,3,163.08,489.24
