shipping_id,order_id,shipping_date,shipping_provider,delivery_status
8331,8331,2023-02-03,DHL,Delivered
8332,8332,2024-04-29,Amazon Logistics,Delivered
8333,8333,2023-01-24,DHL,Processing
8334,8334,2022-09-12,Bluedart,Shipped
8335,8335,2023-06-02,UPS,Returned
8336,8336,2023-12-17,FedEx,Shipped
8337,8337,2021-07-04,DHL,Delivered
8338,8338,2024-09-21,Amazon Logistics,Shipped
8339,8339,2023-03-28,UPS,Shipped
8340,8340,2024-05-20,DHL,Shipped
8341,8341,2024-12-21,FedEx,Shipped
8342,8342,2021-09-10,UPS,Processing
8343,8343,2021-08-11,UPS,Shipped
8344,8344,2023-07-30,FedEx,Delivered
8345,8345,2023-01-31,USPS,Pending
8346,8346,2023-12-30,FedEx,Delivered
8347,8347,2021-11-04,DHL,Processing
8348,8348,2023-03-22,FedEx,Delivered
8349,8349,2023-07-11,USPS,Returned
8350,8350,2023-11-15,FedEx,Processing
8351,8351,2024-06-01,FedEx,Returned
8352,8352,2022-03-15,FedEx,Processing
8353,8353,2021-01-15,Bluedart,Out for Delivery
8354,8354,2022-12-25,FedEx,Processing
8355,8355,2022-03-30,DHL,Delivered
8356,8356,2023-08-15,FedEx,Returned
8357,8357,2021-04-15,UPS,Delivered
8358,8358,2021-07-02,UPS,Shipped
8359,8359,2024-07-06,Bluedart,Returned
8360,8360,2021-08-23,UPS,Shipped
8361,8361,2023-12-09,Amazon Logistics,Delivered
8362,8362,2023-06-23,UPS,Returned
8363,8363,2021-01-24,FedEx,Delivered
8364,8364,2023-02-02,UPS,Out for Delivery
8365,8365,2024-09-10,UPS,Shipped
8366,8366,2021-04-04,Amazon Logistics,Shipped
8367,8367,2022-11-13,Amazon Logistics,Processing
8368,8368,2023-02-13,Amazon Logistics,Out for Delivery
8369,8369,2024-10-05,Amazon Logistics,Processing
8370,8370,2021-04-28,Bluedart,Returned
8371,8371,2022-12-14,Amazon Logistics,Shipped
8372,8372,2024-11-03,UPS,Shipped
8373,8373,2023-04-08,FedEx,Pending
8374,8374,2023-03-04,FedEx,Pending
8375,8375,2024-04-01,USPS,Shipped
8376,8376,2021-12-06,DHL,Delivered
8377,8377,2024-08-15,UPS,Pending
8378,8378,2024-03-20,FedEx,Delivered
8379,8379,2023-04-01,DHL,Shipped
8380,8380,2022-07-31,DHL,Out for Delivery
8381,8381,2021-06-05,USPS,Returned
8382,8382,2023-02-06,Amazon Logistics,Out for Delivery
8383,8383,2022-08-02,UPS,Shipped
8384,8384,2021-01-21,Bluedart,Pending
8385,8385,2022-08-29,DHL,Processing
8386,8386,2022-07-25,FedEx,Out for Delivery
8387,8387,2023-07-25,FedEx,Processing
8388,8388,2021-02-02,FedEx,Processing
8389,8389,2024-10-28,UPS,Delivered
8390,8390,2021-11-17,UPS,Returned
8391,8391,2021-06-16,DHL,Delivered
8392,8392,2021-02-28,FedEx,Processing
8393,8393,2024-07-01,FedEx,Out for Delivery
8394,8394,2023-11-17,FedEx,Out for Delivery
8395,8395,2023-12-12,FedEx,Processing
8396,8396,2022-08-06,UPS,Out for Delivery
8397,8397,2021-03-17,USPS,Processing
8398,8398,2024-04-02,USPS,Processing
8399,8399,2024-12-10,FedEx,Shipped
8400,8400,2022-02-04,Amazon Logistics,Pending
8401,8401,2021-08-16,FedEx,Processing
8402,8402,2021-06-19,Amazon Logistics,Delivered
8403,8403,2024-09-21,FedEx,Returned
8404,8404,2022-01-27,Bluedart,Delivered
8405,8405,2024-06-24,Amazon Logistics,Out for Delivery
8406,8406,2022-05-01,Amazon Logistics,Delivered
8407,8407,2022-03-07,USPS,Shipped
8408,8408,2024-03-17,DHL,Shipped
8409,8409,2024-06-03,FedEx,Out for Delivery
8410,8410,2021-05-19,UPS,Delivered
8411,8411,2021-08-02,DHL,Pending
8412,8412,2021-06-08,UPS,Out for Delivery
8413,8413,2024-02-20,Amazon Logistics,Pending
8414,8414,2024-11-22,Bluedart,Pending
8415,8415,2023-12-25,FedEx,Out for Delivery
8416,8416,2024-06-11,FedEx,Pending
8417,8417,2023-06-27,Bluedart,Out for Delivery
8418,8418,2021-07-27,FedEx,Delivered
8419,8419,2024-05-21,Amazon Logistics,Pending
8420,8420,2024-10-16,FedEx,Shipped
8421,8421,2021-12-03,DHL,Pending
8422,8422,2022-05-17,FedEx,Pending
8423,8423,2022-10-31,USPS,Pending
8424,8424,2024-04-13,UPS,Delivered
8425,8425,2024-09-29,FedEx,Shipped
8426,8426,2022-01-31,USPS,Out for Delivery
8427,8427,2022-09-27,UPS,Out for Delivery
8428,8428,2024-10-12,Bluedart,Processing
8429,8429,2022-04-09,DHL,Shipped
8430,8430,2023-01-22,Amazon Logistics,Returned
8431,8431,2023-07-03,USPS,Shipped
8432,8432,2024-02-10,FedEx,Returned
8433,8433,2023-05-21,Bluedart,Processing
8434,8434,2024-04-03,Bluedart,Shipped
8435,8435,2022-02-02,DHL,Shipped
8436,8436,2023-05-14,FedEx,Delivered
8437,8437,2021-01-08,Amazon Logistics,Out for Delivery
8438,8438,2022-03-19,USPS,Shipped
8439,8439,2022-05-17,UPS,Shipped
8440,8440,2023-06-27,UPS,Shipped
8441,8441,2023-02-04,UPS,Out for Delivery
8442,8442,2023-07-17,Amazon Logistics,Returned
8443,8443,2023-08-18,Bluedart,Shipped
8444,8444,2021-02-02,FedEx,Processing
8445,8445,2022-10-15,UPS,Shipped
8446,8446,2022-10-05,DHL,Delivered
8447,8447,2024-10-09,Amazon Logistics,Returned
8448,8448,2021-01-17,Amazon Logistics,Shipped
8449,8449,2023-08-21,USPS,Out for Delivery
8450,8450,2022-07-16,DHL,Delivered
8451,8451,2022-02-09,Amazon Logistics,Processing
8452,8452,2021-12-08,DHL,Processing
8453,8453,2021-04-14,Amazon Logistics,Processing
8454,8454,2023-01-23,UPS,Delivered
8455,8455,2023-05-26,DHL,Pending
8456,8456,2021-05-05,DHL,Pending
8457,8457,2024-05-09,Amazon Logistics,Processing
8458,8458,2022-11-08,Bluedart,Delivered
8459,8459,2024-04-13,FedEx,Out for Delivery
8460,8460,2021-04-30,DHL,Out for Delivery
8461,8461,2022-04-29,DHL,Processing
8462,8462,2024-02-04,Amazon Logistics,Processing
8463,8463,2022-12-10,Bluedart,Shipped
8464,8464,2022-09-28,UPS,Shipped
8465,8465,2023-03-15,Bluedart,Delivered
8466,8466,2024-03-22,Bluedart,Returned
8467,8467,2021-08-01,Amazon Logistics,Pending
8468,8468,2023-10-11,DHL,Out for Delivery
8469,8469,2023-04-25,Bluedart,Returned
8470,8470,2023-04-25,Bluedart,Shipped
8471,8471,2022-05-28,UPS,Out for Delivery
8472,8472,2022-12-19,USPS,Shipped
8473,8473,2021-02-22,Bluedart,Out for Delivery
8474,8474,2023-07-18,Bluedart,Delivered
8475,8475,2024-06-02,USPS,Returned
8476,8476,2023-09-15,Amazon Logistics,Shipped
8477,8477,2024-08-04,Amazon Logistics,Shipped
8478,8478,2024-11-15,UPS,Shipped
8479,8479,2022-07-21,DHL,Returned
8480,8480,2023-06-01,USPS,Processing
8481,8481,2023-11-21,Amazon Logistics,Delivered
8482,8482,2022-02-11,UPS,Pending
8483,8483,2022-04-30,Amazon Logistics,Processing
8484,8484,2023-01-12,UPS,Delivered
8485,8485,2022-10-19,DHL,Out for Delivery
8486,8486,2022-09-03,Bluedart,Processing
8487,8487,2023-07-21,Bluedart,Returned
8488,8488,2023-03-02,Amazon Logistics,Returned
8489,8489,2024-12-05,DHL,Shipped
8490,8490,2023-11-19,USPS,Pending
8491,8491,2022-05-26,FedEx,Delivered
8492,8492,2023-12-01,DHL,Processing
8493,8493,2022-05-11,Bluedart,Processing
8494,8494,2022-11-19,Amazon Logistics,Delivered
8495,8495,2022-12-17,Bluedart,Shipped
8496,8496,2024-11-28,Amazon Logistics,Processing
8497,8497,2024-06-23,Bluedart,Delivered
8498,8498,2022-01-09,FedEx,Processing
8499,8499,2024-12-09,DHL,Shipped
8500,8500,2023-01-13,UPS,Delivered
8501,8501,2024-11-14,FedEx,Out for Delivery
8502,8502,2021-04-26,UPS,Shipped
8503,8503,2023-09-17,Bluedart,Out for Delivery
8504,8504,2024-10-30,FedEx,Delivered
8505,8505,2024-02-06,DHL,Out for Delivery
8506,8506,2022-03-28,Amazon Logistics,Shipped
8507,8507,2024-03-07,Amazon Logistics,Processing
8508,8508,2024-11-18,USPS,Delivered
8509,8509,2022-09-12,Bluedart,Shipped
8510,8510,2022-11-25,FedEx,Pending
8511,8511,2023-09-01,DHL,Out for Delivery
8512,8512,2022-07-29,FedEx,Shipped
8513,8513,2023-02-19,Amazon Logistics,Out for Delivery
8514,8514,2023-12-13,FedEx,Delivered
8515,8515,2023-02-02,USPS,Processing
8516,8516,2023-07-31,DHL,Pending
8517,8517,2022-09-11,FedEx,Processing
8518,8518,2023-09-08,Amazon Logistics,Pending
8519,8519,2023-11-24,Amazon Logistics,Pending
8520,8520,2024-05-05,UPS,Shipped
8521,8521,2023-08-17,USPS,Delivered
8522,8522,2021-03-17,Amazon Logistics,Delivered
8523,8523,2022-03-24,USPS,Pending
8524,8524,2023-09-01,UPS,Shipped
8525,8525,2022-05-20,Amazon Logistics,Pending
8526,8526,2024-11-22,USPS,Shipped
8527,8527,2021-09-29,FedEx,Out for Delivery
8528,8528,2021-03-01,UPS,Out for Delivery
8529,8529,2022-01-24,DHL,Delivered
8530,8530,2022-09-07,Bluedart,Shipped
8531,8531,2024-04-14,Bluedart,Delivered
8532,8532,2022-07-29,Amazon Logistics,Shipped
8533,8533,2021-02-05,USPS,Shipped
8534,8534,2022-09-22,DHL,Out for Delivery
8535,8535,2021-11-26,DHL,Delivered
8536,8536,2022-12-31,FedEx,Delivered
8537,8537,2022-10-06,DHL,Processing
8538,8538,2023-05-28,UPS,Pending
8539,8539,2024-03-04,DHL,Returned
8540,8540,2023-11-08,Amazon Logistics,Returned
8541,8541,2023-02-01,DHL,Processing
8542,8542,2022-07-25,UPS,Returned
8543,8543,2023-01-16,Bluedart,Pending
8544,8544,2021-06-14,FedEx,Out for Delivery
8545,8545,2022-03-06,UPS,Returned
8546,8546,2023-01-31,UPS,Out for Delivery
8547,8547,2024-01-17,Bluedart,Returned
8548,8548,2024-07-18,UPS,Out for Delivery
8549,8549,2021-06-29,Amazon Logistics,Delivered
8550,8550,2022-05-11,Bluedart,Pending
8551,8551,2022-04-29,Amazon Logistics,Returned
8552,8552,2022-11-05,DHL,Returned
8553,8553,2024-08-02,USPS,Out for Delivery
8554,8554,2023-10-07,DHL,Out for Delivery
8555,8555,2021-06-10,Amazon Logistics,Delivered
8556,8556,2023-11-22,FedEx,Pending
8557,8557,2021-09-25,UPS,Processing
8558,8558,2024-04-19,FedEx,Processing
8559,8559,2024-08-01,UPS,Delivered
8560,8560,2021-03-01,UPS,Out for Delivery
8561,8561,2022-06-25,Bluedart,Pending
8562,8562,2023-10-15,Bluedart,Processing
8563,8563,2022-08-27,UPS,Processing
8564,8564,2023-10-12,UPS,Returned
8565,8565,2021-01-30,Bluedart,Returned
8566,8566,2023-02-23,Amazon Logistics,Out for Delivery
8567,8567,2024-05-09,Bluedart,Shipped
8568,8568,2023-02-02,Bluedart,Returned
8569,8569,2021-05-28,USPS,Processing
8570,8570,2021-09-30,FedEx,Delivered
8571,8571,2023-02-24,UPS,Returned
8572,8572,2022-06-16,USPS,Returned
8573,8573,2024-10-16,Bluedart,Pending
8574,8574,2024-08-31,DHL,Returned
8575,8575,2023-01-01,DHL,Out for Delivery
8576,8576,2021-03-25,Bluedart,Returned
8577,8577,2022-11-20,FedEx,Delivered
8578,8578,2023-06-03,FedEx,Out for Delivery
8579,8579,2022-02-28,Bluedart,Pending
8580,8580,2023-04-20,UPS,Pending
8581,8581,2021-10-30,USPS,Delivered
8582,8582,2023-01-14,UPS,Processing
8583,8583,2021-05-14,Bluedart,Delivered
8584,8584,2024-05-10,USPS,Out for Delivery
8585,8585,2022-03-09,DHL,Out for Delivery
8586,8586,2024-09-30,Bluedart,Delivered
8587,8587,2023-03-15,USPS,Shipped
8588,8588,2021-01-14,UPS,Out for Delivery
8589,8589,2023-10-23,Amazon Logistics,Out for Delivery
8590,8590,2021-11-02,Bluedart,Returned
8591,8591,2021-12-21,USPS,Out for Delivery
8592,8592,2024-07-05,DHL,Processing
8593,8593,2023-11-05,UPS,Pending
8594,8594,2022-10-09,FedEx,Delivered
8595,8595,2021-01-04,Bluedart,Shipped
8596,8596,2024-06-20,Amazon Logistics,Out for Delivery
8597,8597,2022-03-13,USPS,Delivered
8598,8598,2021-05-16,Bluedart,Pending
8599,8599,2022-12-29,UPS,Returned
8600,8600,2023-06-17,DHL,Out for Delivery
8601,8601,2021-11-09,DHL,Delivered
8602,8602,2021-04-10,FedEx,Returned
8603,8603,2023-06-19,DHL,Shipped
8604,8604,2021-07-06,UPS,Delivered
8605,8605,2024-04-09,Bluedart,Delivered
8606,8606,2023-12-10,Bluedart,Delivered
8607,8607,2021-12-24,FedEx,Shipped
8608,8608,2021-11-02,UPS,Processing
8609,8609,2023-01-18,Amazon Logistics,Out for Delivery
8610,8610,2021-04-07,DHL,Pending
8611,8611,2021-01-25,USPS,Pending
8612,8612,2023-12-07,USPS,Out for Delivery
8613,8613,2023-01-27,FedEx,Shipped
8614,8614,2024-02-13,Bluedart,Pending
8615,8615,2024-04-06,Bluedart,Delivered
8616,8616,2022-07-08,UPS,Pending
8617,8617,2021-03-03,UPS,Pending
8618,8618,2023-08-28,UPS,Returned
8619,8619,2022-09-07,FedEx,Returned
8620,8620,2022-03-27,Bluedart,Delivered
8621,8621,2021-06-01,Bluedart,Returned
8622,8622,2021-02-20,UPS,Shipped
8623,8623,2022-06-05,Amazon Logistics,Processing
8624,8624,2023-07-17,FedEx,Processing
8625,8625,2021-10-08,UPS,Out for Delivery
8626,8626,2021-06-24,DHL,Shipped
8627,8627,2024-07-31,UPS,Processing
8628,8628,2024-05-17,Bluedart,Delivered
8629,8629,2024-02-06,FedEx,Out for Delivery
8630,8630,2021-02-24,Amazon Logistics,Out for Delivery
8631,8631,2023-05-15,USPS,Processing
8632,8632,2023-01-10,DHL,Pending
8633,8633,2022-03-30,Bluedart,Pending
8634,8634,2024-07-12,USPS,Returned
8635,8635,2023-07-14,FedEx,Returned
8636,8636,2022-12-06,USPS,Shipped
8637,8637,2023-07-22,USPS,Out for Delivery
8638,8638,2021-05-20,Bluedart,Shipped
8639,8639,2022-07-16,UPS,Returned
8640,8640,2022-08-28,Amazon Logistics,Pending
8641,8641,2024-08-26,FedEx,Processing
8642,8642,2023-08-26,UPS,Delivered
8643,8643,2023-09-04,USPS,Pending
8644,8644,2021-11-20,FedEx,Returned
8645,8645,2024-01-20,Bluedart,Shipped
8646,8646,2023-01-29,UPS,Delivered
8647,8647,2021-06-03,UPS,Delivered
8648,8648,2024-02-18,Amazon Logistics,Delivered
8649,8649,2022-09-27,USPS,Processing
8650,8650,2022-01-30,Amazon Logistics,Returned
8651,8651,2021-06-01,Amazon Logistics,Out for Delivery
8652,8652,2023-03-19,DHL,Delivered
8653,8653,2022-05-03,DHL,Processing
8654,8654,2021-03-08,UPS,Shipped
8655,8655,2024-06-22,Amazon Logistics,Delivered
8656,8656,2023-02-17,Amazon Logistics,Out for Delivery
8657,8657,2023-11-18,DHL,Returned
8658,8658,2024-11-21,FedEx,Pending
8659,8659,2022-06-18,UPS,Processing
8660,8660,2023-12-07,USPS,Processing
8661,8661,2023-01-08,UPS,Delivered
8662,8662,2022-05-06,Bluedart,Pending
8663,8663,2024-01-20,Bluedart,Delivered
8664,8664,2024-09-01,USPS,Returned
8665,8665,2024-05-04,FedEx,Pending
8666,8666,2022-09-10,Amazon Logistics,Pending
8667,8667,2021-11-19,Amazon Logistics,Shipped
8668,8668,2022-05-13,DHL,Shipped
8669,8669,2023-10-13,Bluedart,Returned
8670,8670,2021-06-25,DHL,Out for Delivery
8671,8671,2023-11-14,Amazon Logistics,Out for Delivery
8672,8672,2024-09-23,UPS,Pending
8673,8673,2022-03-07,FedEx,Out for Delivery
8674,8674,2022-11-10,Bluedart,Processing
8675,8675,2023-07-09,FedEx,Out for Delivery
8676,8676,2023-11-17,FedEx,Out for Delivery
8677,8677,2021-01-29,Amazon Logistics,Returned
8678,8678,2023-12-15,UPS,Processing
8679,8679,2022-07-19,FedEx,Shipped
8680,8680,2022-09-29,FedEx,Shipped
8681,8681,2021-01-19,UPS,Out for Delivery
8682,8682,2022-09-03,FedEx,Pending
8683,8683,2024-06-27,Bluedart,Shipped
8684,8684,2021-12-26,Amazon Logistics,Processing
8685,8685,2021-09-28,DHL,Delivered
8686,8686,2022-06-16,FedEx,Shipped
8687,8687,2023-05-16,UPS,Shipped
8688,8688,2023-02-24,USPS,Returned
8689,8689,2021-03-30,USPS,Shipped
8690,8690,2021-08-19,DHL,Out for Delivery
8691,8691,2021-12-19,UPS,Out for Delivery
8692,8692,2023-09-09,FedEx,Processing
8693,8693,2023-05-20,USPS,Shipped
8694,8694,2024-09-19,FedEx,Pending
8695,8695,2023-11-30,FedEx,Out for Delivery
8696,8696,2024-02-04,UPS,Processing
8697,8697,2024-12-24,USPS,Delivered
8698,8698,2023-08-15,Bluedart,Processing
8699,8699,2024-04-24,UPS,Pending
8700,8700,2023-03-20,Bluedart,Delivered
8701,8701,2021-02-22,USPS,Pending
8702,8702,2024-01-22,DHL,Pending
8703,8703,2023-03-15,Bluedart,Processing
8704,8704,2023-12-24,DHL,Pending
8705,8705,2024-11-25,USPS,Out for Delivery
8706,8706,2024-08-14,USPS,Returned
8707,8707,2021-02-11,Bluedart,Pending
8708,8708,2021-03-04,UPS,Pending
8709,8709,2024-10-01,FedEx,Delivered
8710,8710,2023-09-04,DHL,Out for Delivery
8711,8711,2021-02-08,Amazon Logistics,Delivered
8712,8712,2024-08-09,USPS,Delivered
8713,8713,2024-04-16,UPS,Returned
8714,8714,2021-03-11,FedEx,Returned
8715,8715,2022-03-22,USPS,Delivered
8716,8716,2022-04-23,FedEx,Shipped
8717,8717,2021-01-18,USPS,Returned
8718,8718,2022-04-11,USPS,Returned
8719,8719,2023-03-07,Amazon Logistics,Processing
8720,8720,2024-06-21,DHL,Out for Delivery
8721,8721,2023-11-17,Bluedart,Returned
8722,8722,2021-06-23,FedEx,Out for Delivery
8723,8723,2022-07-05,UPS,Returned
8724,8724,2024-05-24,DHL,Delivered
8725,8725,2024-03-22,FedEx,Pending
8726,8726,2023-06-27,Bluedart,Delivered
8727,8727,2021-10-14,FedEx,Delivered
8728,8728,2024-11-07,Bluedart,Out for Delivery
8729,8729,2024-06-29,DHL,Shipped
8730,8730,2021-05-02,UPS,Out for Delivery
8731,8731,2024-03-25,FedEx,Pending
8732,8732,2023-02-19,Bluedart,Processing
8733,8733,2022-12-25,FedEx,Shipped
8734,8734,2024-05-09,UPS,Pending
8735,8735,2022-08-13,USPS,Delivered
8736,8736,2022-02-08,FedEx,Out for Delivery
8737,8737,2022-02-20,UPS,Delivered
8738,8738,2021-06-03,DHL,Out for Delivery
8739,8739,2024-07-18,DHL,Pending
8740,8740,2021-11-07,DHL,Pending
8741,8741,2022-02-19,UPS,Returned
8742,8742,2022-09-02,UPS,Pending
8743,8743,2023-08-28,Bluedart,Shipped
8744,8744,2021-07-13,DHL,Out for Delivery
8745,8745,2021-03-02,FedEx,Delivered
8746,8746,2021-05-16,DHL,Pending
8747,8747,2023-10-17,Bluedart,Processing
8748,8748,2022-10-29,DHL,Out for Delivery
8749,8749,2021-12-03,Bluedart,Out for Delivery
8750,8750,2024-04-15,Amazon Logistics,Shipped
8751,8751,2022-05-04,UPS,Shipped
8752,8752,2024-09-21,Bluedart,Pending
8753,8753,2023-04-30,USPS,Processing
8754,8754,2022-11-27,FedEx,Processing
8755,8755,2024-03-19,UPS,Returned
8756,8756,2022-07-03,DHL,Delivered
8757,8757,2023-11-25,USPS,Out for Delivery
8758,8758,2021-06-10,UPS,Out for Delivery
8759,8759,2021-09-10,DHL,Pending
8760,8760,2024-11-15,USPS,Out for Delivery
8761,8761,2023-03-23,DHL,Out for Delivery
8762,8762,2021-11-26,USPS,Pending
8763,8763,2023-05-30,UPS,Shipped
8764,8764,2021-04-11,DHL,Returned
8765,8765,2022-05-21,USPS,Delivered
8766,8766,2024-06-13,Amazon Logistics,Pending
8767,8767,2022-09-06,DHL,Pending
8768,8768,2023-04-15,Bluedart,Out for Delivery
8769,8769,2022-12-16,UPS,Pending
8770,8770,2023-09-15,FedEx,Processing
8771,8771,2022-06-15,Amazon Logistics,Shipped
8772,8772,2023-04-21,Amazon Logistics,Shipped
8773,8773,2021-07-31,DHL,Pending
8774,8774,2022-09-03,UPS,Shipped
8775,8775,2021-10-26,DHL,Out for Delivery
8776,8776,2021-10-29,USPS,Shipped
8777,8777,2023-10-26,FedEx,Processing
8778,8778,2024-12-22,FedEx,Processing
8779,8779,2024-06-14,Amazon Logistics,Shipped
8780,8780,2023-07-29,UPS,Delivered
8781,8781,2022-02-18,DHL,Delivered
8782,8782,2022-12-15,Bluedart,Shipped
8783,8783,2021-06-27,Amazon Logistics,Shipped
8784,8784,2024-05-30,Amazon Logistics,Out for Delivery
8785,8785,2022-06-24,DHL,Pending
8786,8786,2021-12-07,DHL,Delivered
8787,8787,2021-12-13,Amazon Logistics,Shipped
8788,8788,2021-02-28,USPS,Processing
8789,8789,2021-08-20,USPS,Shipped
8790,8790,2022-03-19,UPS,Out for Delivery
8791,8791,2024-03-16,USPS,Delivered
8792,8792,2022-06-17,Bluedart,Delivered
8793,8793,2022-11-02,Amazon Logistics,Pending
8794,8794,2021-11-16,FedEx,Processing
8795,8795,2022-09-23,Amazon Logistics,Shipped
8796,8796,2024-07-01,Bluedart,Pending
8797,8797,2023-09-28,Amazon Logistics,Shipped
8798,8798,2021-01-23,DHL,Processing
8799,8799,2021-04-30,Bluedart,Returned
8800,8800,2021-12-27,UPS,Out for Delivery
8801,8801,2022-01-12,USPS,Delivered
8802,8802,2021-08-20,Bluedart,Shipped
8803,8803,2024-11-30,USPS,Processing
8804,8804,2022-08-20,Bluedart,Out for Delivery
8805,8805,2024-11-27,FedEx,Pending
8806,8806,2023-07-13,USPS,Out for Delivery
8807,8807,2023-04-28,UPS,Out for Delivery
8808,8808,2022-12-15,Bluedart,Returned
8809,8809,2022-11-17,UPS,Returned
8810,8810,2024-09-20,DHL,Processing
8811,8811,2023-02-10,Amazon Logistics,Pending
8812,8812,2022-07-23,FedEx,Pending
8813,8813,2024-10-13,DHL,Out for Delivery
8814,8814,2021-08-28,Bluedart,Shipped
8815,8815,2021-08-24,USPS,Pending
8816,8816,2024-09-14,USPS,Delivered
8817,8817,2022-01-04,DHL,Processing
8818,8818,2021-08-29,USPS,Delivered
8819,8819,2022-08-20,FedEx,Shipped
8820,8820,2022-09-29,UPS,Processing
8821,8821,2023-11-29,DHL,Pending
8822,8822,2022-09-26,USPS,Out for Delivery
8823,8823,2021-04-26,UPS,Pending
8824,8824,2022-06-06,UPS,Out for Delivery
8825,8825,2023-06-19,DHL,Delivered
8826,8826,2023-02-14,Amazon Logistics,Pending
8827,8827,2024-07-11,DHL,Shipped
8828,8828,2021-12-13,Bluedart,Pending
8829,8829,2021-10-05,Amazon Logistics,Returned
8830,8830,2025-01-04,FedEx,Out for Delivery
8831,8831,2021-03-11,DHL,Returned
8832,8832,2024-07-20,Amazon Logistics,Shipped
8833,8833,2023-12-24,Amazon Logistics,Out for Delivery
8834,8834,2021-04-24,UPS,Pending
8835,8835,2024-07-26,USPS,Returned
8836,8836,2023-08-16,DHL,Delivered
8837,8837,2021-02-03,USPS,Processing
8838,8838,2021-06-18,UPS,Pending
8839,8839,2022-02-26,USPS,Processing
8840,8840,2022-02-23,Bluedart,Processing
8841,8841,2023-11-22,Bluedart,Shipped
8842,8842,2022-12-18,UPS,Delivered
8843,8843,2024-10-08,Amazon Logistics,Out for Delivery
8844,8844,2022-07-21,FedEx,Shipped
8845,8845,2021-10-17,Bluedart,Returned
8846,8846,2023-03-11,FedEx,Shipped
8847,8847,2023-02-10,USPS,Delivered
8848,8848,2024-08-08,Amazon Logistics,Shipped
8849,8849,2024-01-12,DHL,Processing
8850,8850,2023-10-02,DHL,Out for Delivery
8851,8851,2022-03-10,DHL,Pending
8852,8852,2024-08-09,Amazon Logistics,Returned
8853,8853,2023-12-23,FedEx,Returned
8854,8854,2023-04-13,Amazon Logistics,Processing
8855,8855,2022-04-06,USPS,Shipped
8856,8856,2021-01-15,UPS,Pending
8857,8857,2024-03-04,Bluedart,Shipped
8858,8858,2021-10-01,Bluedart,Pending
8859,8859,2024-09-23,USPS,Out for Delivery
8860,8860,2024-04-09,DHL,Processing
8861,8861,2021-12-11,USPS,Delivered
8862,8862,2023-12-01,USPS,Returned
8863,8863,2022-07-20,DHL,Out for Delivery
8864,8864,2024-10-21,Bluedart,Out for Delivery
8865,8865,2024-08-12,UPS,Shipped
8866,8866,2023-08-31,Bluedart,Pending
8867,8867,2023-12-29,Amazon Logistics,Pending
8868,8868,2021-11-06,Bluedart,Out for Delivery
8869,8869,2024-04-06,Bluedart,Returned
8870,8870,2022-08-28,UPS,Delivered
8871,8871,2023-08-23,USPS,Delivered
8872,8872,2023-09-26,FedEx,Pending
8873,8873,2021-11-13,Amazon Logistics,Shipped
8874,8874,2021-08-08,UPS,Returned
8875,8875,2021-11-17,Bluedart,Shipped
8876,8876,2023-10-15,USPS,Processing
8877,8877,2023-07-05,DHL,Processing
8878,8878,2023-11-27,UPS,Delivered
8879,8879,2024-09-15,USPS,Pending
8880,8880,2024-06-11,FedEx,Out for Delivery
8881,8881,2025-01-05,Amazon Logistics,Returned
8882,8882,2023-04-30,USPS,Delivered
8883,8883,2022-06-26,UPS,Processing
8884,8884,2024-03-29,UPS,Returned
8885,8885,2021-09-04,Bluedart,Out for Delivery
8886,8886,2021-04-07,Bluedart,Shipped
8887,8887,2022-02-11,UPS,Returned
8888,8888,2021-06-12,FedEx,Returned
8889,8889,2022-04-26,DHL,Pending
8890,8890,2021-09-01,USPS,Processing
8891,8891,2021-02-18,Amazon Logistics,Delivered
8892,8892,2022-12-07,USPS,Delivered
8893,8893,2024-07-12,USPS,Delivered
8894,8894,2022-06-16,Bluedart,Pending
8895,8895,2023-10-14,FedEx,Processing
8896,8896,2024-07-15,FedEx,Out for Delivery
8897,8897,2021-11-20,Bluedart,Out for Delivery
8898,8898,2022-02-23,DHL,Processing
8899,8899,2022-08-06,UPS,Pending
8900,8900,2023-08-29,USPS,Out for Delivery
8901,8901,2024-04-22,USPS,Shipped
8902,8902,2022-09-26,USPS,Returned
8903,8903,2024-09-24,USPS,Processing
8904,8904,2024-08-10,UPS,Out for Delivery
8905,8905,2024-11-18,Amazon Logistics,Out for Delivery
8906,8906,2023-01-18,UPS,Shipped
8907,8907,2022-02-25,USPS,Processing
8908,8908,2021-03-17,DHL,Shipped
8909,8909,2021-03-09,USPS,Returned
8910,8910,2022-08-24,USPS,Out for Delivery
8911,8911,2024-02-01,Bluedart,Returned
8912,8912,2023-11-06,Bluedart,Shipped
8913,8913,2024-03-12,UPS,Pending
8914,8914,2022-05-07,FedEx,Shipped
8915,8915,2023-12-17,DHL,Shipped
8916,8916,2024-12-03,UPS,Processing
8917,8917,2023-03-14,DHL,Returned
8918,8918,2024-12-31,Bluedart,Returned
8919,8919,2021-06-25,Amazon Logistics,Shipped
8920,8920,2021-10-31,FedEx,Out for Delivery
8921,8921,2023-05-25,DHL,Pending
8922,8922,2021-09-01,FedEx,Delivered
8923,8923,2021-04-03,DHL,Out for Delivery
8924,8924,2023-12-26,FedEx,Returned
8925,8925,2024-07-08,DHL,Processing
8926,8926,2021-12-05,DHL,Shipped
8927,8927,2023-03-09,UPS,Shipped
8928,8928,2024-04-01,FedEx,Returned
