order_id,order_date,customer_id,seller_id,order_status
8426,2022-01-27,870,35,Pending
8427,2022-09-24,794,6,Cancelled
8428,2024-10-02,252,40,Delivered
8429,2022-04-02,855,35,Pending
8430,2023-01-12,282,22,Cancelled
8431,2023-06-26,12,53,Pending
8432,2024-02-04,756,51,Cancelled
8433,2023-05-11,673,54,Returned
8434,2024-03-31,587,41,Processing
8435,2022-01-24,854,7,Delivered
8436,2023-05-08,480,37,Pending
8437,2021-01-03,380,21,Processing
8438,2022-03-11,574,28,Delivered
8439,2022-05-14,600,14,Processing
8440,2023-06-17,843,51,Shipped
8441,2023-02-01,92,41,Returned
8442,2023-07-07,321,48,Cancelled
8443,2023-08-13,552,49,Pending
8444,2021-01-27,773,47,Delivered
8445,2022-10-11,767,1,Returned
8446,2022-10-02,327,13,Processing
8447,2024-10-02,690,26,Pending
8448,2021-01-10,765,48,Pending
8449,2023-08-15,125,37,Processing
8450,2022-07-09,807,38,Pending
8451,2022-01-30,11,16,Cancelled
8452,2021-11-29,129,55,Cancelled
8453,2021-04-07,486,20,Processing
8454,2023-01-19,662,21,Shipped
8455,2023-05-22,125,16,Returned
8456,2021-04-28,437,3,Cancelled
8457,2024-05-03,61,45,Cancelled
8458,2022-10-31,336,53,Cancelled
8459,2024-04-07,817,7,Cancelled
8460,2021-04-25,735,8,Pending
8461,2022-04-19,291,21,Pending
8462,2024-01-25,139,20,Processing
8463,2022-12-05,732,30,Processing
8464,2022-09-20,411,5,Shipped
8465,2023-03-11,714,51,Cancelled
8466,2024-03-15,509,14,Delivered
8467,2021-07-23,776,26,Processing
8468,2023-10-05,451,6,Processing
8469,2023-04-18,707,23,Cancelled
8470,2023-04-21,738,39,Delivered
8471,2022-05-19,582,16,Processing
8472,2022-12-16,362,16,Cancelled
8473,2021-02-17,62,46,Pending
8474,2023-07-12,642,22,Cancelled
8475,2024-05-30,330,49,Delivered
8476,2023-09-09,93,24,Returned
8477,2024-07-26,299,29,Returned
8478,2024-11-08,253,6,Returned
8479,2022-07-18,343,25,Delivered
8480,2023-05-23,246,38,Delivered
8481,2023-11-18,582,12,Shipped
8482,2022-02-04,356,51,Pending
8483,2022-04-22,104,25,Shipped
8484,2023-01-03,253,26,Returned
8485,2022-10-12,629,3,Returned
8486,2022-08-29,138,54,Cancelled
8487,2023-07-18,246,31,Delivered
8488,2023-02-23,187,30,Pending
8489,2024-11-25,876,11,Cancelled
8490,2023-11-09,609,27,Returned
8491,2022-05-20,388,27,Pending
8492,2023-11-22,352,16,Shipped
8493,2022-05-07,182,34,Pending
8494,2022-11-14,387,52,Shipped
8495,2022-12-11,263,5,Returned
8496,2024-11-24,700,27,Pending
8497,2024-06-13,36,7,Cancelled
8498,2021-12-30,714,30,Shipped
8499,2024-12-01,650,14,Shipped
8500,2023-01-06,549,53,Returned
8501,2024-11-04,307,27,Shipped
8502,2021-04-21,44,24,Pending
8503,2023-09-13,39,13,Returned
8504,2024-10-25,574,35,Pending
8505,2024-01-31,139,32,Processing
8506,2022-03-23,9,17,Processing
8507,2024-03-01,499,27,Processing
8508,2024-11-14,433,9,Cancelled
8509,2022-09-03,894,7,Shipped
8510,2022-11-22,649,17,Returned
8511,2023-08-23,278,30,Pending
8512,2022-07-19,542,49,Cancelled
8513,2023-02-14,236,38,Shipped
8514,2023-12-08,814,14,Pending
8515,2023-01-28,590,27,Cancelled
8516,2023-07-26,817,3,Delivered
8517,2022-09-07,508,26,Shipped
8518,2023-08-31,712,49,Returned
8519,2023-11-17,881,39,Returned
8520,2024-05-02,709,1,Cancelled
8521,2023-08-10,178,12,Cancelled
8522,2021-03-12,550,49,Shipped
8523,2022-03-20,629,33,Delivered
8524,2023-08-23,784,18,Shipped
8525,2022-05-11,773,23,Pending
8526,2024-11-15,877,46,Processing
8527,2021-09-24,852,54,Shipped
8528,2021-02-21,551,48,Delivered
8529,2022-01-14,140,55,Delivered
8530,2022-09-01,127,30,Shipped
8531,2024-04-11,202,2,Returned
8532,2022-07-20,436,52,Cancelled
8533,2021-01-27,574,8,Pending
8534,2022-09-19,776,25,Shipped
8535,2021-11-19,795,47,Pending
8536,2022-12-27,208,20,Processing
8537,2022-10-03,605,33,Cancelled
8538,2023-05-19,67,33,Delivered
8539,2024-02-25,211,36,Delivered
8540,2023-11-02,454,42,Returned
8541,2023-01-22,368,33,Processing
8542,2022-07-21,750,15,Processing
8543,2023-01-07,415,19,Delivered
8544,2021-06-06,461,1,Shipped
8545,2022-02-25,97,15,Returned
8546,2023-01-24,9,39,Pending
8547,2024-01-13,638,8,Shipped
8548,2024-07-10,198,33,Returned
8549,2021-06-26,895,27,Pending
8550,2022-05-05,191,35,Processing
8551,2022-04-24,406,9,Shipped
8552,2022-10-28,271,51,Processing
8553,2024-07-25,41,17,Pending
8554,2023-10-04,671,55,Processing
8555,2021-06-06,884,15,Pending
8556,2023-11-17,626,3,Returned
8557,2021-09-17,669,23,Delivered
8558,2024-04-11,473,9,Pending
8559,2024-07-29,275,49,Shipped
8560,2021-02-22,68,2,Pending
8561,2022-06-19,725,45,Delivered
8562,2023-10-08,707,38,Returned
8563,2022-08-23,279,7,Cancelled
8564,2023-10-09,221,11,Shipped
8565,2021-01-27,381,50,Processing
8566,2023-02-17,861,36,Returned
8567,2024-05-03,78,4,Cancelled
8568,2023-01-25,495,46,Cancelled
8569,2021-05-18,317,7,Returned
8570,2021-09-20,148,10,Shipped
8571,2023-02-16,558,30,Pending
8572,2022-06-11,602,47,Returned
8573,2024-10-11,572,31,Processing
8574,2024-08-22,763,25,Shipped
8575,2022-12-26,887,37,Delivered
8576,2021-03-17,210,12,Processing
8577,2022-11-17,383,6,Delivered
8578,2023-05-25,863,20,Processing
8579,2022-02-21,190,19,Pending
8580,2023-04-12,272,54,Returned
8581,2021-10-27,662,44,Processing
8582,2023-01-07,177,27,Pending
8583,2021-05-05,111,35,Cancelled
8584,2024-05-02,53,3,Processing
8585,2022-03-01,313,25,Cancelled
8586,2024-09-24,442,7,Returned
8587,2023-03-12,391,14,Pending
8588,2021-01-08,487,1,Processing
8589,2023-10-13,560,26,Delivered
8590,2021-10-25,712,42,Processing
8591,2021-12-14,58,10,Pending
8592,2024-07-02,33,39,Shipped
8593,2023-10-28,799,51,Processing
8594,2022-10-02,401,52,Delivered
8595,2021-01-01,739,9,Pending
8596,2024-06-12,585,24,Processing
8597,2022-03-04,420,35,Cancelled
8598,2021-05-06,32,1,Shipped
8599,2022-12-25,477,31,Cancelled
8600,2023-06-09,321,2,Pending
8601,2021-11-04,99,32,Processing
8602,2021-04-02,140,22,Cancelled
8603,2023-06-10,13,2,Delivered
8604,2021-06-27,222,40,Delivered
8605,2024-03-30,92,13,Pending
8606,2023-12-01,671,29,Processing
8607,2021-12-20,165,6,Pending
8608,2021-10-29,210,35,Delivered
8609,2023-01-12,580,3,Returned
8610,2021-03-28,522,31,Pending
8611,2021-01-18,671,25,Delivered
8612,2023-11-28,146,12,Pending
8613,2023-01-21,26,52,Shipped
8614,2024-02-04,324,46,Shipped
8615,2024-03-28,762,27,Pending
8616,2022-07-02,508,8,Cancelled
8617,2021-02-22,172,36,Pending
8618,2023-08-19,486,54,Pending
8619,2022-09-01,466,17,Shipped
8620,2022-03-17,251,27,Pending
8621,2021-05-27,149,53,Processing
8622,2021-02-15,778,20,Shipped
8623,2022-06-02,878,51,Processing
8624,2023-07-14,189,24,Processing
8625,2021-10-04,96,42,Delivered
8626,2021-06-14,16,10,Shipped
8627,2024-07-26,186,14,Cancelled
8628,2024-05-13,277,49,Pending
8629,2024-01-27,146,47,Returned
8630,2021-02-21,748,2,Cancelled
8631,2023-05-11,279,20,Returned
8632,2023-01-03,844,29,Delivered
8633,2022-03-24,185,25,Cancelled
8634,2024-07-06,24,14,Returned
8635,2023-07-04,188,27,Returned
8636,2022-11-29,641,23,Shipped
8637,2023-07-17,97,15,Processing
8638,2021-05-11,482,27,Pending
8639,2022-07-13,668,30,Cancelled
8640,2022-08-18,838,20,Returned
8641,2024-08-19,571,2,Returned
8642,2023-08-19,138,18,Shipped
8643,2023-09-01,848,45,Shipped
8644,2021-11-10,599,35,Shipped
8645,2024-01-15,115,25,Pending
8646,2023-01-22,135,7,Pending
8647,2021-05-24,589,43,Pending
8648,2024-02-13,328,35,Cancelled
8649,2022-09-24,862,6,Processing
8650,2022-01-21,825,28,Cancelled
8651,2021-05-28,415,49,Returned
8652,2023-03-15,293,47,Cancelled
8653,2022-04-25,822,35,Delivered
8654,2021-02-28,262,31,Cancelled
8655,2024-06-13,439,51,Cancelled
8656,2023-02-12,691,27,Processing
8657,2023-11-12,220,30,Delivered
8658,2024-11-17,61,1,Cancelled
8659,2022-06-09,539,18,Shipped
8660,2023-11-28,468,17,Pending
8661,2023-01-02,524,48,Processing
8662,2022-04-27,449,53,Returned
8663,2024-01-17,571,6,Cancelled
8664,2024-08-22,113,37,Pending
8665,2024-04-27,503,19,Cancelled
8666,2022-09-06,867,37,Processing
8667,2021-11-13,88,28,Shipped
8668,2022-05-10,45,4,Delivered
8669,2023-10-09,585,48,Returned
8670,2021-06-19,783,34,Processing
8671,2023-11-08,403,39,Returned
8672,2024-09-13,641,9,Processing
8673,2022-03-03,805,21,Processing
8674,2022-11-02,286,35,Shipped
8675,2023-07-05,523,28,Shipped
8676,2023-11-13,460,3,Cancelled
8677,2021-01-24,162,8,Processing
8678,2023-12-10,588,34,Delivered
8679,2022-07-10,327,18,Delivered
8680,2022-09-19,192,10,Returned
8681,2021-01-11,877,1,Processing
8682,2022-08-26,68,11,Processing
8683,2024-06-21,762,47,Delivered
8684,2021-12-19,703,48,Processing
8685,2021-09-20,888,1,Shipped
8686,2022-06-06,337,1,Processing
8687,2023-05-09,780,14,Pending
8688,2023-02-14,63,2,Pending
8689,2021-03-27,562,34,Delivered
8690,2021-08-11,255,51,Shipped
8691,2021-12-16,762,46,Delivered
8692,2023-08-30,465,16,Cancelled
8693,2023-05-17,114,40,Pending
8694,2024-09-10,4,34,Cancelled
8695,2023-11-25,586,50,Cancelled
8696,2024-01-31,93,8,Shipped
8697,2024-12-19,122,26,Pending
8698,2023-08-05,24,38,Pending
8699,2024-04-16,394,37,Returned
8700,2023-03-10,643,10,Processing
8701,2021-02-18,143,44,Delivered
8702,2024-01-12,207,30,Returned
8703,2023-03-08,852,38,Returned
8704,2023-12-20,545,50,Cancelled
8705,2024-11-21,745,30,Returned
8706,2024-08-06,734,40,Pending
8707,2021-02-05,398,1,Cancelled
8708,2021-02-22,815,47,Shipped
8709,2024-09-22,308,35,Pending
8710,2023-08-27,876,36,Delivered
8711,2021-02-03,492,17,Delivered
8712,2024-07-30,251,3,Pending
8713,2024-04-08,24,39,Cancelled
8714,2021-03-06,528,18,Returned
8715,2022-03-15,225,16,Delivered
8716,2022-04-13,122,7,Returned
8717,2021-01-09,856,16,Delivered
8718,2022-04-04,85,7,Cancelled
8719,2023-02-26,88,21,Pending
8720,2024-06-12,679,39,Cancelled
8721,2023-11-12,662,24,Returned
8722,2021-06-20,266,22,Cancelled
8723,2022-06-25,145,49,Cancelled
8724,2024-05-20,825,20,Processing
8725,2024-03-18,19,13,Returned
8726,2023-06-18,267,52,Returned
8727,2021-10-10,13,5,Shipped
8728,2024-11-04,209,21,Processing
8729,2024-06-21,285,27,Delivered
8730,2021-04-22,31,29,Shipped
8731,2024-03-21,385,37,Cancelled
8732,2023-02-15,612,17,Shipped
8733,2022-12-18,596,46,Shipped
8734,2024-05-02,884,26,Delivered
8735,2022-08-07,453,10,Returned
8736,2022-01-31,55,7,Pending
8737,2022-02-16,564,9,Shipped
8738,2021-05-24,660,47,Pending
8739,2024-07-11,830,9,Returned
8740,2021-10-31,789,35,Pending
8741,2022-02-14,706,33,Processing
8742,2022-08-27,142,42,Processing
8743,2023-08-24,526,29,Cancelled
8744,2021-07-07,786,19,Pending
8745,2021-02-22,153,26,Processing
8746,2021-05-09,35,34,Shipped
8747,2023-10-08,513,5,Delivered
8748,2022-10-23,269,45,Shipped
8749,2021-11-23,140,30,Processing
8750,2024-04-10,809,23,Returned
8751,2022-04-27,198,27,Shipped
8752,2024-09-17,164,15,Shipped
8753,2023-04-21,466,2,Pending
8754,2022-11-21,302,6,Processing
8755,2024-03-15,635,7,Cancelled
8756,2022-06-30,143,36,Returned
8757,2023-11-15,340,7,Cancelled
8758,2021-06-06,119,44,Delivered
8759,2021-09-01,72,41,Processing
8760,2024-11-07,806,41,Shipped
8761,2023-03-15,355,37,Pending
8762,2021-11-17,294,43,Delivered
8763,2023-05-22,118,3,Pending
8764,2021-04-01,476,39,Processing
8765,2022-05-14,225,4,Shipped
8766,2024-06-07,437,27,Pending
8767,2022-08-27,56,6,Processing
8768,2023-04-08,576,16,Cancelled
8769,2022-12-11,147,30,Pending
8770,2023-09-10,31,6,Returned
8771,2022-06-08,764,12,Processing
8772,2023-04-13,131,37,Returned
8773,2021-07-26,643,28,Pending
8774,2022-08-30,360,6,Processing
8775,2021-10-22,31,42,Shipped
8776,2021-10-24,546,46,Shipped
8777,2023-10-22,12,32,Returned
8778,2024-12-12,440,28,Shipped
8779,2024-06-06,230,53,Returned
8780,2023-07-26,773,17,Shipped
8781,2022-02-08,391,47,Pending
8782,2022-12-07,897,20,Returned
8783,2021-06-21,182,10,Delivered
8784,2024-05-25,430,15,Returned
8785,2022-06-15,308,25,Pending
8786,2021-11-28,110,40,Pending
8787,2021-12-06,341,16,Pending
8788,2021-02-20,375,32,Returned
8789,2021-08-15,762,52,Returned
8790,2022-03-16,210,47,Shipped
8791,2024-03-11,504,55,Processing
8792,2022-06-14,266,16,Shipped
8793,2022-10-23,572,27,Pending
8794,2021-11-07,503,27,Cancelled
8795,2022-09-14,174,11,Shipped
8796,2024-06-22,776,7,Returned
8797,2023-09-18,696,9,Delivered
8798,2021-01-20,685,12,Delivered
8799,2021-04-25,464,1,Cancelled
8800,2021-12-21,402,55,Delivered
8801,2022-01-03,721,52,Delivered
8802,2021-08-13,360,45,Delivered
8803,2024-11-23,157,55,Processing
8804,2022-08-14,283,5,Cancelled
8805,2024-11-24,453,27,Cancelled
8806,2023-07-09,453,33,Shipped
8807,2023-04-18,810,40,Shipped
8808,2022-12-08,485,30,Pending
8809,2022-11-11,679,11,Cancelled
8810,2024-09-15,62,41,Processing
8811,2023-01-31,371,1,Pending
8812,2022-07-15,423,7,Cancelled
8813,2024-10-09,311,33,Cancelled
8814,2021-08-20,495,20,Processing
8815,2021-08-14,129,16,Shipped
8816,2024-09-06,885,18,Processing
8817,2022-01-01,315,4,Shipped
8818,2021-08-25,744,27,Returned
8819,2022-08-12,772,25,Cancelled
8820,2022-09-23,157,8,Processing
8821,2023-11-19,89,22,Returned
8822,2022-09-17,444,54,Shipped
8823,2021-04-23,620,48,Shipped
8824,2022-05-29,168,23,Shipped
8825,2023-06-12,589,51,Processing
8826,2023-02-05,18,26,Returned
8827,2024-07-04,708,18,Shipped
8828,2021-12-09,659,53,Pending
8829,2021-09-25,785,8,Pending
8830,2024-12-29,687,46,Cancelled
8831,2021-03-01,505,50,Processing
8832,2024-07-17,560,36,Pending
8833,2023-12-14,544,10,Delivered
8834,2021-04-14,256,1,Returned
8835,2024-07-19,440,15,Shipped
8836,2023-08-11,231,22,Returned
8837,2021-01-26,601,51,Shipped
8838,2021-06-11,513,33,Processing
8839,2022-02-16,742,5,Cancelled
8840,2022-02-20,530,18,Cancelled
8841,2023-11-19,821,27,Cancelled
8842,2022-12-15,24,26,Delivered
8843,2024-10-01,266,50,Pending
8844,2022-07-14,356,55,Pending
8845,2021-10-08,837,7,Pending
8846,2023-03-02,187,6,Processing
8847,2023-01-31,835,24,Shipped
8848,2024-08-03,201,43,Returned
8849,2024-01-02,286,6,Returned
8850,2023-09-25,191,16,Pending
8851,2022-03-05,122,46,Delivered
8852,2024-08-02,53,20,Cancelled
8853,2023-12-14,762,34,Delivered
8854,2023-04-09,5,53,Processing
8855,2022-04-03,509,10,Pending
8856,2021-01-12,731,47,Returned
8857,2024-02-25,894,33,Delivered
8858,2021-09-28,55,4,Processing
8859,2024-09-14,168,4,Returned
8860,2024-04-02,207,7,Cancelled
8861,2021-12-07,458,36,Cancelled
8862,2023-11-28,638,39,Pending
8863,2022-07-12,83,6,Shipped
8864,2024-10-16,34,1,Processing
8865,2024-08-08,305,31,Pending
8866,2023-08-27,247,7,Returned
8867,2023-12-19,509,48,Pending
8868,2021-10-28,604,53,Delivered
8869,2024-03-31,781,42,Cancelled
8870,2022-08-24,425,3,Returned
8871,2023-08-20,108,41,Delivered
8872,2023-09-18,160,49,Shipped
8873,2021-11-07,701,46,Cancelled
8874,2021-07-31,770,4,Returned
8875,2021-11-07,520,17,Pending
8876,2023-10-09,596,42,Shipped
8877,2023-06-30,866,41,Delivered
8878,2023-11-21,842,34,Shipped
8879,2024-09-12,889,24,Pending
8880,2024-06-06,644,8,Pending
8881,2024-12-27,211,29,Shipped
8882,2023-04-25,229,22,Cancelled
8883,2022-06-22,170,46,Pending
8884,2024-03-24,24,31,Processing
8885,2021-08-28,572,34,Returned
8886,2021-03-30,889,54,Delivered
8887,2022-02-04,536,48,Pending
8888,2021-06-06,483,9,Delivered
8889,2022-04-23,614,49,Pending
8890,2021-08-29,733,15,Delivered
8891,2021-02-10,115,27,Pending
8892,2022-12-02,437,2,Cancelled
8893,2024-07-08,707,33,Pending
8894,2022-06-13,798,40,Delivered
8895,2023-10-09,855,10,Processing
8896,2024-07-11,208,44,Cancelled
8897,2021-11-13,777,38,Returned
8898,2022-02-14,394,17,Delivered
8899,2022-08-02,503,50,Pending
8900,2023-08-19,549,13,Delivered
8901,2024-04-18,347,54,Processing
8902,2022-09-21,42,29,Delivered
8903,2024-09-16,574,7,Pending
8904,2024-08-01,187,52,Shipped
8905,2024-11-15,561,1,Returned
8906,2023-01-08,741,46,Cancelled
8907,2022-02-22,376,51,Shipped
8908,2021-03-12,477,33,Pending
8909,2021-02-27,16,11,Returned
8910,2022-08-15,264,43,Shipped
8911,2024-01-29,199,52,Processing
8912,2023-11-01,219,26,Processing
8913,2024-03-04,167,53,Pending
8914,2022-05-04,401,38,Pending
8915,2023-12-13,809,25,Cancelled
8916,2024-11-26,685,49,Delivered
8917,2023-03-09,565,23,Delivered
8918,2024-12-27,266,26,Returned
8919,2021-06-19,484,2,Delivered
8920,2021-10-22,821,29,Returned
8921,2023-05-21,700,23,Pending
8922,2021-08-28,448,40,Returned
8923,2021-03-27,122,16,Cancelled
8924,2023-12-18,871,24,Returned
8925,2024-07-03,767,10,Pending
8926,2021-12-01,330,4,Returned
8927,2023-03-06,119,54,Delivered
8928,2024-03-27,306,53,Processing
8929,2023-12-05,398,5,Pending
8930,2023-10-25,492,1,Processing
8931,2022-11-17,203,24,Pending
8932,2023-06-12,833,42,Cancelled
8933,2023-07-18,786,17,Processing
8934,2024-05-03,289,55,Processing
8935,2024-03-15,720,48,Returned
8936,2021-03-20,116,40,Cancelled
8937,2023-07-19,887,15,Cancelled
8938,2023-02-11,141,19,Cancelled
8939,2024-10-10,876,19,Cancelled
8940,2023-08-21,68,15,Pending
8941,2023-04-11,11,20,Pending
8942,2021-07-31,757,28,Cancelled
8943,2021-03-08,829,52,Pending
8944,2024-01-04,834,1,Shipped
8945,2021-06-20,879,15,Pending
8946,2021-02-18,151,7,Shipped
8947,2023-03-30,73,25,Delivered
8948,2022-02-15,737,24,Returned
8949,2023-01-08,564,25,Returned
8950,2023-06-20,298,26,Returned
8951,2024-06-03,814,16,Processing
8952,2021-07-28,684,40,Shipped
8953,2021-09-27,239,20,Cancelled
8954,2021-01-14,93,6,Pending
8955,2022-06-13,334,2,Pending
8956,2021-10-08,780,18,Delivered
8957,2022-05-23,431,17,Processing
8958,2022-11-07,503,33,Cancelled
8959,2023-12-16,807,28,Pending
8960,2022-12-22,328,31,Processing
8961,2022-10-07,566,22,Shipped
8962,2023-01-09,763,49,Pending
8963,2024-03-18,141,35,Pending
8964,2021-10-27,460,32,Shipped
8965,2022-04-27,827,7,Processing
8966,2021-03-03,240,38,Shipped
8967,2024-09-28,784,37,Delivered
8968,2023-11-03,519,7,Shipped
8969,2023-12-05,371,17,Processing
8970,2023-04-05,386,55,Returned
8971,2023-10-18,47,49,Returned
8972,2021-07-31,832,39,Delivered
8973,2023-03-24,165,15,Returned
8974,2024-06-19,393,2,Processing
8975,2024-04-28,303,51,Shipped
8976,2022-06-21,446,49,Returned
8977,2024-09-10,863,24,Shipped
8978,2021-06-13,433,50,Delivered
8979,2024-07-02,480,10,Pending
8980,2021-08-19,367,5,Delivered
8981,2023-03-25,105,2,Delivered
8982,2022-01-28,209,4,Cancelled
8983,2024-05-05,475,8,Shipped
8984,2021-11-20,394,52,Shipped
8985,2021-04-23,773,42,Delivered
8986,2024-02-18,545,42,Processing
8987,2022-02-13,493,43,Returned
8988,2021-02-21,63,14,Pending
8989,2023-10-09,499,21,Shipped
8990,2021-02-17,234,34,Pending
8991,2022-05-05,795,12,Delivered
8992,2023-06-14,304,53,Pending
8993,2024-09-16,861,20,Cancelled
8994,2023-06-02,867,21,Returned
8995,2023-04-21,471,43,Processing
8996,2024-12-30,393,4,Processing
8997,2023-06-19,577,12,Shipped
8998,2021-03-21,266,50,Delivered
8999,2024-02-02,702,34,Delivered
9000,2021-01-19,152,29,Processing
9001,2021-06-06,569,34,Shipped
9002,2021-10-19,47,29,Delivered
9003,2024-08-16,439,17,Processing
9004,2024-11-09,11,29,Returned
9005,2023-08-31,387,44,Processing
9006,2021-06-01,148,31,Pending
9007,2021-08-06,881,54,Returned
9008,2021-01-28,212,22,Processing
9009,2021-11-10,745,36,Delivered
9010,2021-08-09,488,27,Returned
9011,2021-09-18,142,23,Cancelled
9012,2022-01-06,129,14,Cancelled
9013,2022-09-14,442,47,Cancelled
9014,2022-09-13,856,31,Cancelled
9015,2021-07-30,54,27,Returned
9016,2021-11-12,711,2,Shipped
9017,2022-01-25,530,34,Delivered
9018,2021-04-04,606,44,Processing
9019,2024-07-02,181,4,Returned
9020,2022-11-04,343,50,Shipped
9021,2021-11-09,797,16,Shipped
9022,2024-05-12,7,23,Pending
9023,2022-07-01,704,34,Cancelled
9024,2024-04-11,791,10,Delivered
9025,2021-02-13,205,37,Delivered
9026,2024-01-07,761,6,Shipped
9027,2021-12-20,611,55,Delivered
9028,2022-04-07,440,17,Pending
9029,2024-06-21,322,13,Returned
9030,2022-11-03,672,48,Shipped
9031,2024-12-09,422,29,Pending
9032,2022-08-19,755,31,Cancelled
9033,2023-06-20,610,30,Delivered
9034,2024-05-15,728,22,Shipped
9035,2024-08-26,261,11,Delivered
9036,2022-06-14,871,5,Cancelled
9037,2022-01-29,722,2,Processing
9038,2021-05-19,852,51,Cancelled
9039,2024-09-12,266,10,Processing
9040,2022-12-07,489,14,Delivered
9041,2024-05-02,768,54,Processing
9042,2022-07-02,467,47,Processing
9043,2022-09-23,185,4,Returned
9044,2024-09-10,181,12,Returned
9045,2023-01-10,151,31,Pending
9046,2022-06-23,109,49,Pending
9047,2023-08-21,856,30,Shipped
9048,2022-01-23,667,32,Delivered
9049,2022-05-03,622,8,Delivered
9050,2021-02-02,110,28,Processing
9051,2024-05-02,59,50,Shipped
9052,2022-01-19,162,40,Cancelled
9053,2024-03-24,381,8,Shipped
9054,2024-11-25,275,54,Cancelled
9055,2022-02-02,414,37,Cancelled
9056,2023-11-03,239,3,Shipped
9057,2023-12-31,180,7,Delivered
9058,2024-10-01,593,1,Processing
9059,2022-01-20,599,55,Processing
9060,2023-05-03,192,2,Processing
9061,2022-10-24,765,27,Cancelled
9062,2024-02-27,814,36,Pending
9063,2022-08-10,98,18,Processing
9064,2024-01-27,695,26,Shipped
9065,2023-07-17,508,54,Pending
9066,2024-06-07,63,28,Cancelled
9067,2024-02-16,26,5,Delivered
9068,2023-02-25,476,49,Pending
9069,2024-12-13,222,52,Pending
9070,2023-01-21,410,13,Delivered
9071,2021-02-10,798,3,Shipped
9072,2023-11-27,702,1,Pending
9073,2023-01-28,299,38,Processing
9074,2021-11-27,214,12,Delivered
9075,2024-12-19,856,30,Processing
9076,2023-10-19,260,18,Delivered
9077,2021-01-22,592,15,Pending
9078,2023-12-08,884,52,Delivered
9079,2021-10-23,164,37,Shipped
9080,2024-03-15,802,29,Delivered
9081,2023-12-09,248,36,Pending
9082,2021-06-17,553,15,Cancelled
9083,2024-05-24,34,48,Delivered
9084,2024-01-17,775,21,Shipped
9085,2022-04-04,63,11,Shipped
9086,2023-08-18,631,47,Cancelled
9087,2023-10-01,838,36,Shipped
9088,2021-06-26,112,45,Cancelled
9089,2023-10-25,225,48,Cancelled
9090,2021-09-30,231,9,Delivered
9091,2024-09-02,718,11,Delivered
9092,2021-05-01,185,35,Pending
9093,2024-05-03,164,37,Pending
9094,2022-10-03,842,25,Processing
9095,2024-01-22,357,42,Pending
9096,2024-12-14,306,50,Cancelled
9097,2021-06-15,837,28,Pending
9098,2023-11-03,129,54,Delivered
9099,2022-10-05,736,27,Delivered
9100,2024-10-21,405,42,Shipped
9101,2024-08-12,844,11,Delivered
9102,2024-07-26,884,11,Cancelled
9103,2021-02-11,660,20,Shipped
9104,2024-12-30,211,38,Delivered
9105,2024-12-13,272,40,Returned
9106,2024-09-06,642,38,Shipped
9107,2021-05-04,24,29,Returned
9108,2022-04-28,1,33,Cancelled
9109,2021-05-20,446,20,Pending
9110,2024-05-08,429,48,Delivered
9111,2021-11-18,373,49,Delivered
9112,2024-09-17,867,2,Processing
9113,2024-09-14,46,35,Pending
9114,2022-01-07,682,46,Pending
9115,2024-09-11,579,54,Processing
9116,2022-12-28,610,3,Processing
9117,2021-12-25,191,50,Pending
9118,2022-01-19,381,50,Shipped
9119,2024-02-11,834,16,Cancelled
9120,2022-08-27,34,18,Shipped
9121,2021-06-22,556,37,Pending
9122,2024-04-09,599,15,Processing
9123,2024-12-04,161,23,Processing
9124,2021-02-15,254,14,Processing
9125,2022-02-11,7,11,Processing
9126,2021-11-21,367,5,Pending
9127,2022-08-20,158,52,Shipped
9128,2021-08-04,668,52,Shipped
9129,2022-02-08,353,55,Pending
9130,2023-03-05,117,40,Returned
9131,2022-07-23,232,22,Shipped
9132,2023-06-05,337,51,Returned
9133,2023-04-15,700,3,Processing
9134,2022-10-06,876,26,Cancelled
9135,2023-05-09,517,53,Cancelled
9136,2022-12-12,828,36,Shipped
9137,2024-02-18,712,51,Processing
9138,2021-10-02,639,13,Processing
9139,2023-06-09,198,11,Shipped
9140,2023-07-08,871,16,Delivered
9141,2023-02-24,168,38,Delivered
9142,2023-02-26,136,1,Cancelled
9143,2023-11-12,28,23,Cancelled
9144,2023-06-13,765,48,Cancelled
9145,2023-12-06,661,15,Pending
9146,2021-11-12,130,54,Shipped
9147,2023-06-25,771,18,Pending
9148,2023-03-07,166,38,Pending
9149,2021-09-30,455,50,Shipped
9150,2024-12-01,770,39,Delivered
9151,2024-04-25,321,40,Cancelled
9152,2023-10-22,630,9,Pending
9153,2024-03-19,121,10,Processing
9154,2022-03-01,509,26,Processing
9155,2024-06-27,78,31,Delivered
9156,2023-02-18,317,38,Shipped
9157,2022-02-19,285,11,Pending
9158,2023-09-12,16,25,Processing
9159,2023-12-14,610,50,Shipped
9160,2023-07-04,657,6,Cancelled
9161,2022-04-18,209,29,Shipped
9162,2024-11-12,638,51,Pending
9163,2023-12-23,601,9,Processing
9164,2022-03-06,406,29,Pending
9165,2023-04-24,720,15,Pending
9166,2024-04-13,494,24,Processing
9167,2022-07-16,740,26,Processing
9168,2021-09-26,434,55,Shipped
9169,2021-08-06,485,21,Processing
9170,2024-03-12,684,55,Cancelled
9171,2021-07-27,645,26,Shipped
9172,2021-01-19,393,7,Processing
9173,2022-02-12,719,2,Cancelled
9174,2024-05-04,436,8,Delivered
